TicketDate,TicketTime,PriorVisits,GiftCardLines,OilLines,RotisserieLines,NetAmount,DiscountAmount,UniqueItems,UniqueCategories,ReturnedBags,TopItemLines,RepeatProducts,TicketMonthDecimal,WeekdayNumber,IsFrontEnd,FreshLines,RetailSpendCnt,QSRSpendCnt,TicketCount,TotalLines,ProductVariety,BizHours,WillReturn
2015-07-19,20.05,0,0,0,0,25.0,0.0,1,1,False,0,0,7.59375,7,False,0,0.0,2.1234714262,233,1,1.0,False,False
2015-07-19,20.1166666667,11,0,0,0,11.6,0.0,1,1,False,2,0,7.59375,7,False,0,0.0,0.985290741755,233,2,0.5,False,True
2015-07-19,20.1333333333,0,0,0,0,17.4,0.0,3,1,False,0,0,7.59375,7,False,0,0.0,1.47793611263,233,3,1.0,False,True
2015-07-19,20.2,0,0,0,0,22.2,0.0,4,1,False,1,0,7.59375,7,False,0,0.0,1.88564262646,233,4,1.0,False,True
2015-07-19,20.3166666667,0,0,0,0,4.8,0.0,1,1,False,0,0,7.59375,7,False,0,0.155076358089,0.0,233,1,1.0,False,False
2015-07-19,20.3666666667,1,0,0,0,3.8,0.0,1,1,False,0,0,7.59375,7,False,0,0.0,0.322767656782,233,1,1.0,False,False
2015-07-19,20.4833333333,0,0,0,0,3.13,0.0,1,1,False,1,0,7.59375,7,False,0,0.0,0.26585862256,233,1,1.0,False,True
2015-07-19,20.4833333333,0,0,0,0,5.8,0.0,1,1,False,1,0,7.59375,7,False,0,0.0,0.492645370878,233,1,1.0,False,True
2015-07-19,20.55,0,0,0,0,11.6,0.0,2,1,False,1,0,7.59375,7,False,0,0.0,0.985290741755,233,2,1.0,False,True
2015-07-19,20.6,0,0,0,0,5.8,0.0,1,1,False,1,0,7.59375,7,False,0,0.0,0.492645370878,233,1,1.0,False,False
2015-07-19,20.65,1,0,0,0,17.91,0.0,3,2,False,1,0,7.59375,7,False,0,0.0,1.52125492973,233,3,1.0,False,False
2015-07-19,20.9,0,0,0,0,34.98,0.0,5,2,False,1,0,7.59375,7,False,0,0.193199296119,2.46322685439,233,6,0.833333333333,False,False
2015-07-19,20.95,34,0,0,0,95.0,0.0,3,2,False,2,0,7.59375,7,False,0,0.0,8.06919141955,233,5,0.6,False,True
2015-07-19,20.9833333333,0,0,0,0,11.6,0.0,2,1,False,1,0,7.59375,7,False,0,0.0,0.985290741755,233,2,1.0,False,True
2015-07-19,21.0,0,0,0,0,23.2,0.0,4,1,False,0,0,7.59375,7,False,0,0.0,1.97058148351,211,4,1.0,False,False
