TicketDate,TicketTime,PriorVisits,GiftCardLines,OilLines,RotisserieLines,NetAmount,DiscountAmount,UniqueItems,UniqueCategories,ReturnedBags,TopItemLines,RepeatProducts,TicketMonthDecimal,WeekdayNumber,IsFrontEnd,FreshLines,RetailSpendCnt,QSRSpendCnt,TicketCount,TotalLines,ProductVariety,BizHours,WillReturn
2015-07-17,19.5166666667,8,0,0,3,42.77,0.0,10,4,False,4,3,7.53125,5,True,7,0.444229150775,2.46492563153,394,10,1.0,False,True
2015-07-17,19.6333333333,4,0,0,0,31.74,0.0,11,2,False,5,0,7.53125,5,True,11,1.02544241786,0.0,394,11,1.0,False,False
2015-07-17,19.7,1,0,0,0,18.95,0.0,6,3,False,2,0,7.53125,5,True,5,0.612228538704,0.0,394,6,1.0,False,False
2015-07-17,19.7166666667,32,0,0,0,6.34,0.0,1,1,False,1,0,7.53125,5,True,1,0.204830022975,0.0,394,1,1.0,False,True
2015-07-17,19.75,15,0,0,0,67.89,0.0,7,6,False,3,0,7.53125,5,True,4,2.19336123972,0.0,394,7,1.0,False,True
2015-07-17,19.7833333333,37,0,0,0,36.5,0.0,1,1,False,0,0,7.53125,5,True,2,1.17922647297,0.0,394,2,0.5,False,True
2015-07-17,19.8,3,0,1,0,17.44,4.36,2,2,False,1,0,7.53125,5,True,1,0.563444101055,0.0,394,2,1.0,False,True
2015-07-17,19.8333333333,0,0,0,0,4.48,0.0,2,2,False,0,0,7.53125,5,True,1,0.144737934216,0.0,394,2,1.0,False,True
2015-07-17,19.9333333333,0,0,0,0,39.97,0.0,9,5,False,1,0,7.53125,5,True,4,1.29133375683,0.0,394,9,1.0,False,False
2015-07-17,20.05,14,0,0,0,70.79,0.0,11,7,False,1,1,7.53125,5,True,6,2.28705320606,0.0,311,11,1.0,False,True
2015-07-17,20.0833333333,2,0,0,0,35.82,0.0,5,4,False,0,0,7.53125,5,True,5,1.15725732224,0.0,311,5,1.0,False,False
2015-07-17,20.1,0,0,0,0,7.3,0.0,2,2,False,1,0,7.53125,5,True,0,0.235845294593,0.0,311,2,1.0,False,False
2015-07-17,20.1666666667,6,0,0,0,3.84,0.96,1,1,False,0,0,7.53125,5,True,0,0.124061086471,0.0,311,1,1.0,False,True
2015-07-17,20.2333333333,0,0,0,0,12.6,0.0,2,2,False,0,0,7.53125,5,True,0,0.407075439982,0.0,311,2,1.0,False,False
2015-07-17,20.25,0,0,0,0,48.27,0.0,7,4,False,1,0,7.53125,5,True,6,1.55948662603,0.0,311,7,1.0,False,True
2015-07-17,20.2833333333,7,0,0,0,23.85,0.0,5,3,False,3,0,7.53125,5,True,3,0.770535654253,0.0,311,5,1.0,False,True
2015-07-17,20.3166666667,5,0,0,0,64.03,0.0,9,6,False,3,1,7.53125,5,True,9,2.06865400175,0.0,311,10,0.9,False,True
2015-07-17,20.3833333333,1,0,0,0,39.12,0.0,9,5,False,3,0,7.53125,5,True,6,1.26387231842,0.0,311,9,1.0,False,True
2015-07-17,20.9166666667,3,0,0,0,28.32,0.0,7,3,False,1,1,7.53125,5,True,9,0.914950512723,0.0,311,9,0.777777777778,False,False
2015-07-17,20.9333333333,3,0,0,0,33.21,0.0,4,2,False,0,0,7.53125,5,True,4,1.07293455253,0.0,311,4,1.0,False,False
2015-07-17,21.2,3,0,0,0,33.1,0.0,8,3,False,0,0,7.53125,5,True,8,1.06938071932,0.0,282,9,0.888888888889,False,True
2015-07-17,21.4833333333,1,0,0,0,25.75,0.0,7,2,False,0,0,7.53125,5,True,5,0.831920045996,0.0,282,8,0.875,False,True
2015-07-17,21.5166666667,1,0,0,0,36.65,0.0,3,2,False,0,0,7.53125,5,True,1,1.18407260916,0.0,282,4,0.75,False,False
2015-07-17,21.55,1,0,0,0,9.8,0.0,1,1,False,0,0,7.53125,5,True,1,0.316614231097,0.0,282,1,1.0,False,True
2015-07-17,21.6666666667,0,0,0,0,116.09,0.0,21,7,False,1,0,7.53125,5,True,5,3.75058633552,0.0,282,21,1.0,False,True
2015-07-17,21.6833333333,14,0,0,0,1.13,0.3,2,2,True,1,0,7.53125,5,True,0,0.0381229380301,0.0,282,2,1.0,False,True
2015-07-17,21.7333333333,0,0,0,0,49.6,0.0,2,2,False,0,0,7.53125,5,True,0,1.60245570025,0.0,282,2,1.0,False,False
2015-07-17,21.75,1,0,0,0,3.8,0.0,1,1,False,0,0,7.53125,5,True,0,0.122768783487,0.0,282,1,1.0,False,False
2015-07-17,21.8333333333,0,0,0,0,87.23,0.0,13,4,False,5,0,7.53125,5,True,12,2.81818973251,0.0,282,13,1.0,False,True
2015-07-17,21.8666666667,3,0,0,0,5.69,1.44,5,3,True,3,1,7.53125,5,True,0,0.185445478214,0.0,282,8,0.625,False,True
2015-07-17,21.8833333333,0,0,0,0,23.87,0.0,4,2,False,1,0,7.53125,5,True,2,0.771181805745,0.0,282,4,1.0,False,False
2015-07-17,21.9,11,0,0,0,45.2,0.0,4,1,False,0,0,7.53125,5,True,0,1.460302372,0.0,282,8,0.5,False,True
2015-07-17,21.95,5,0,0,0,71.31,0.0,3,2,False,0,0,7.53125,5,True,3,2.30385314485,0.0,282,3,1.0,False,False
2015-07-17,22.0,81,0,0,0,33.98,0.0,7,4,False,4,2,7.53125,5,True,8,1.09781138497,0.0,215,9,0.777777777778,False,True
2015-07-17,22.0166666667,7,0,0,0,84.61,0.0,4,3,False,0,1,7.53125,5,True,3,2.73354388706,0.0,215,4,1.0,False,True
2015-07-17,22.05,0,0,0,0,6.8,0.0,1,1,False,0,0,7.53125,5,True,0,0.219691507292,0.0,215,1,1.0,False,False
2015-07-17,22.0666666667,0,0,1,0,47.2,0.0,4,3,False,0,0,7.53125,5,True,0,1.5249175212,0.0,215,4,1.0,False,False
2015-07-17,22.0833333333,0,0,0,0,12.6,0.0,2,2,False,0,0,7.53125,5,True,0,0.407075439982,0.0,215,2,1.0,False,False
2015-07-17,10.0666666667,0,0,0,0,22.21,0.0,1,1,False,0,0,7.53125,5,False,0,0.0,1.88649201503,155,1,1.0,True,False
2015-07-17,10.15,10,0,0,0,5.4,0.0,1,1,False,0,0,7.53125,5,False,0,0.17446090285,0.0,155,3,0.333333333333,True,True
2015-07-17,10.2,0,0,0,0,7.5,0.0,1,1,False,0,0,7.53125,5,False,3,0.242306809513,0.0,155,3,0.333333333333,True,False
