TicketTime,PriorVisits,GiftCardLines,ProduceLines,MeatLines,FishLines,OilLines,FreshPastaLines,SAFOLines,RotisserieLines,NetAmount,DiscountAmount,UniqueItems,UniqueCategories,ReturnedBags,TopItemLines,TicketMonthDecimal,WeekdayNumber,IsFrontEnd,RetailSpendCnt,QSRSpendCnt,TicketCount,TotalLines,ProductVariety,BizHours,WillReturn
14.7833333333,1,0,1,0,1,0,0,0,0,36.85,0.0,2,2,False,0,5.8125,1,True,1.09100427372,0.0,480,2,1.0,True,False
14.8833333333,0,0,18,0,0,0,0,0,0,45.94,0.0,18,2,False,8,5.8125,1,True,1.36012853011,0.0,480,18,1.0,True,False
14.9,3,0,0,0,0,0,0,5,0,51.1,0.0,3,1,False,3,5.8125,1,True,1.51289873506,0.0,480,5,0.6,True,False
14.9166666667,0,0,0,1,0,0,0,0,0,9.9,0.0,1,1,False,0,5.8125,1,True,0.293105625774,0.0,480,1,1.0,True,False
14.95,2,0,4,0,0,0,0,0,0,11.03,0.0,5,3,False,2,5.8125,1,True,0.326561116393,0.0,480,5,1.0,True,True
14.95,0,0,0,0,0,0,0,1,0,13.18,0.0,2,2,False,0,5.8125,1,True,0.390215368455,0.0,480,2,1.0,True,False
14.9666666667,0,0,0,0,0,0,0,0,0,21.56,0.0,3,1,False,0,5.8125,1,True,0.638318918353,0.0,480,3,1.0,True,False
14.9833333333,1,0,0,0,0,0,0,1,0,10.8,0.0,1,1,False,0,5.8125,1,True,0.319751591754,0.0,480,1,1.0,True,False
15.0,3,0,0,0,0,0,0,1,0,7.95,0.0,1,1,False,1,5.8125,1,True,0.235372699485,0.0,469,1,1.0,True,True
15.1,1,0,0,0,0,0,1,2,0,81.23,0.0,12,5,False,1,5.8125,1,True,2.40494646279,0.0,469,12,1.0,True,False
15.1166666667,1,0,0,0,0,0,2,0,0,54.64,0.0,4,3,False,2,5.8125,1,True,1.61770620124,0.0,469,4,1.0,True,False
15.1333333333,0,0,0,0,0,0,0,0,0,2.8,0.0,1,1,False,1,5.8125,1,True,0.082898560825,0.0,469,1,1.0,True,False
15.6166666667,0,0,0,0,0,1,0,0,0,39.6,0.0,1,1,False,0,5.8125,1,True,1.1724225031,0.0,469,1,1.0,True,False
15.6666666667,6,0,4,0,0,0,0,2,0,49.44,0.0,8,5,False,4,5.8125,1,True,1.46375173114,0.0,469,8,1.0,True,True
15.75,11,0,5,0,0,0,0,0,2,48.09,0.0,8,4,False,6,5.8125,1,True,0.724474208353,2.05103743884,469,8,1.0,True,True
15.7833333333,0,0,1,0,0,0,0,0,0,46.7,0.0,4,3,False,0,5.8125,1,True,1.38262956805,0.0,469,4,1.0,True,True
15.85,1,0,0,0,0,0,0,2,0,14.82,0.0,2,1,False,1,5.8125,1,True,0.438770239795,0.0,469,2,1.0,True,False
15.8666666667,1,0,0,0,0,0,0,0,0,112.96,0.0,3,2,False,0,5.8125,1,True,3.34436479671,0.0,469,3,1.0,True,False
15.9166666667,2,0,2,0,0,0,0,0,0,5.53,0.0,2,2,False,0,5.8125,1,True,0.163724657629,0.0,469,2,1.0,True,True
15.95,0,0,0,0,0,0,0,2,0,12.67,0.0,2,2,False,1,5.8125,1,True,0.375115987733,0.0,469,2,1.0,True,True
16.0166666667,0,0,5,0,0,0,0,5,0,56.57,0.0,13,6,False,1,5.8125,1,True,1.67484699495,0.0,437,13,1.0,True,True
16.1166666667,5,0,0,0,0,0,0,0,0,5.8,0.0,1,1,False,1,5.8125,1,True,0.171718447423,0.0,437,1,1.0,True,True
16.1666666667,0,0,1,0,0,0,0,1,0,7.08,0.0,2,2,False,1,5.8125,1,True,0.209614932372,0.0,437,2,1.0,True,False
