TicketTime,PriorVisits,GiftCardLines,ProduceLines,MeatLines,FishLines,OilLines,FreshPastaLines,SAFOLines,RotisserieLines,NetAmount,DiscountAmount,UniqueItems,UniqueCategories,ReturnedBags,TopItemLines,TicketMonthDecimal,WeekdayNumber,IsFrontEnd,RetailSpendCnt,QSRSpendCnt,TicketCount,TotalLines,ProductVariety,BizHours,WillReturn
14.05,0,0,0,0,0,0,0,0,0,5.42,0.0,1,1,False,1,10.9375,5,False,0.0,0.42357865665,441,1,1.0,True,False
14.1333333333,0,0,0,0,0,0,0,0,0,5.42,0.0,1,1,False,1,10.9375,5,False,0.0,0.42357865665,441,1,1.0,True,False
14.1833333333,1,0,0,0,0,0,0,0,0,12.58,0.0,2,1,False,2,10.9375,5,False,0.0,0.983140129273,441,2,1.0,True,False
14.25,0,0,0,0,0,0,0,0,0,4.5,0.0,1,1,False,1,10.9375,5,False,0.0,0.351679696481,441,1,1.0,True,False
14.3,0,0,0,0,0,0,0,0,0,3.58,0.0,1,1,False,1,10.9375,5,False,0.0,0.279780736311,441,1,1.0,True,False
14.4,0,0,0,0,0,0,0,0,0,4.5,0.0,1,1,False,1,10.9375,5,False,0.0,0.351679696481,441,1,1.0,True,False
14.4,1,0,0,0,0,0,0,0,0,5.42,0.0,1,1,False,1,10.9375,5,False,0.0,0.42357865665,441,1,1.0,True,False
14.5166666667,1,0,0,0,0,0,0,0,0,15.34,0.0,2,1,False,2,10.9375,5,False,0.0,1.19883700978,441,2,1.0,True,False
14.55,0,0,0,0,0,0,0,0,0,9.0,0.0,1,1,False,1,10.9375,5,False,0.0,0.703359392962,441,1,1.0,True,False
14.5666666667,0,0,0,0,0,0,0,0,0,4.5,0.0,1,1,False,1,10.9375,5,False,0.0,0.351679696481,441,1,1.0,True,False
15.1166666667,9,0,0,0,0,0,0,0,0,3.58,0.0,1,1,False,1,10.9375,5,False,0.0,0.279780736311,438,1,1.0,True,True
15.2333333333,0,0,0,0,0,0,0,0,0,10.74,0.0,1,1,False,1,10.9375,5,False,0.0,0.839342208934,438,1,1.0,True,True
15.3833333333,1,0,0,0,0,0,0,0,0,3.58,0.0,1,1,False,1,10.9375,5,False,0.0,0.279780736311,438,1,1.0,True,False
15.4333333333,0,0,0,0,0,0,0,0,0,8.08,0.0,2,1,False,2,10.9375,5,False,0.0,0.631460432792,438,2,1.0,True,False
15.45,0,0,0,0,0,0,0,0,0,8.08,0.0,2,1,False,2,10.9375,5,False,0.0,0.631460432792,438,2,1.0,True,False
15.4666666667,0,0,0,0,0,0,0,0,0,5.0,0.0,1,1,False,0,10.9375,5,False,0.148649603307,0.0,438,1,1.0,True,False
15.4833333333,0,0,0,0,0,0,0,0,0,3.58,0.0,1,1,False,1,10.9375,5,False,0.0,0.279780736311,438,1,1.0,True,False
15.5,0,0,0,0,0,0,0,0,0,3.58,0.0,1,1,False,1,10.9375,5,False,0.0,0.279780736311,438,1,1.0,True,False
15.5166666667,0,0,0,0,0,0,0,0,0,9.0,0.0,1,1,False,1,10.9375,5,False,0.0,0.703359392962,438,1,1.0,True,False
15.5333333333,0,0,0,0,0,0,0,0,0,5.42,0.0,1,1,False,1,10.9375,5,False,0.0,0.42357865665,438,1,1.0,True,True
15.55,0,0,0,0,0,0,0,0,0,5.88,0.0,2,1,False,1,10.9375,5,False,0.0,0.459528136735,438,2,1.0,True,False
15.55,0,0,0,0,0,0,0,0,0,5.42,0.0,1,1,False,1,10.9375,5,False,0.0,0.42357865665,438,1,1.0,True,False
15.5666666667,2,0,0,0,0,0,0,0,0,3.58,0.0,1,1,False,1,10.9375,5,False,0.0,0.279780736311,438,1,1.0,True,False
15.6,1,0,0,0,0,0,0,0,0,6.34,0.0,1,1,False,0,10.9375,5,False,0.0,0.49547761682,438,1,1.0,True,False
