TicketTime,PriorVisits,GiftCardLines,ProduceLines,MeatLines,FishLines,OilLines,FreshPastaLines,SAFOLines,RotisserieLines,NetAmount,DiscountAmount,UniqueItems,UniqueCategories,ReturnedBags,TopItemLines,TicketMonthDecimal,WeekdayNumber,IsFrontEnd,RetailSpendCnt,QSRSpendCnt,TicketCount,TotalLines,ProductVariety,BizHours,WillReturn
12.25,0,0,0,0,0,0,0,0,0,7.98,0.0,2,2,False,0,2.68965517241,4,True,0.219677773119,0.0,328,2,1.0,True,False
12.3166666667,5,0,0,0,0,0,0,0,0,17.4,0.0,5,3,False,0,2.68965517241,4,True,0.478996648154,0.0,328,6,0.833333333333,True,True
12.5,3,0,2,0,0,0,0,0,0,4.57,0.0,2,1,False,0,2.68965517241,4,True,0.125805441498,0.0,328,2,1.0,True,True
12.5666666667,19,0,5,0,1,1,0,2,0,75.04,0.0,10,7,False,1,2.68965517241,4,True,2.06574186652,0.0,328,10,1.0,True,True
12.6,0,0,0,0,0,0,0,3,0,19.42,0.0,3,2,False,1,2.68965517241,4,True,0.534604305009,0.0,328,3,1.0,True,False
12.6166666667,0,0,0,0,0,0,0,0,0,8.6,0.0,2,1,False,0,2.68965517241,4,True,0.236745469777,0.0,328,2,1.0,True,False
12.8166666667,1,0,0,0,0,1,0,0,0,25.8,0.0,1,1,False,0,2.68965517241,4,True,0.710236409332,0.0,328,1,1.0,True,False
12.8666666667,19,0,1,0,0,0,0,0,0,39.8,0.0,2,2,False,1,2.68965517241,4,True,1.09563601129,0.0,328,2,1.0,True,True
12.9333333333,0,0,0,0,0,0,1,0,0,34.06,0.0,2,2,False,1,2.68965517241,4,True,0.93762217449,0.0,328,2,1.0,True,False
12.95,3,0,0,0,0,0,0,0,0,24.95,0.0,1,1,False,0,2.68965517241,4,True,0.686837147784,0.0,328,1,1.0,True,False
13.05,0,0,5,1,1,1,0,5,0,120.37,0.0,15,8,False,4,2.68965517241,4,True,3.31361072059,0.0,400,17,0.882352941176,True,False
13.1166666667,0,0,1,0,0,0,0,0,0,3.99,0.0,2,2,False,0,2.68965517241,4,True,0.109838886559,0.0,400,2,1.0,True,False
13.25,0,0,0,0,0,0,0,0,0,2.48,0.0,1,1,False,0,2.68965517241,4,True,0.0682707866334,0.0,400,1,1.0,True,True
13.3166666667,4,0,1,0,0,0,1,2,0,49.55,0.0,5,5,False,1,2.68965517241,4,True,1.36403930552,0.0,400,5,1.0,True,True
13.3666666667,0,0,11,0,2,0,0,1,0,58.89,0.0,14,4,False,3,2.68965517241,4,True,1.62115589711,0.0,400,14,1.0,True,False
13.4,4,0,2,2,0,0,2,0,0,57.41,0.0,6,3,False,1,2.68965517241,4,True,1.58041365348,0.0,400,6,1.0,True,False
13.4333333333,0,0,0,0,0,0,1,0,0,7.13,0.0,1,1,False,0,2.68965517241,4,True,0.196278511571,0.0,400,1,1.0,True,False
13.4666666667,0,0,0,3,0,0,0,0,0,57.74,0.0,4,2,False,0,2.68965517241,4,True,1.58949807267,0.0,400,4,1.0,True,True
13.5,0,0,0,0,0,0,0,1,0,5.62,0.0,1,1,False,1,2.68965517241,4,True,0.154710411645,0.0,400,1,1.0,True,False
13.6666666667,1,0,2,0,0,0,0,3,0,96.81,0.0,12,8,False,1,2.68965517241,4,True,2.66503824757,0.0,400,13,0.923076923077,True,False
13.6833333333,18,0,0,0,1,0,0,0,0,21.9,0.0,1,1,False,0,2.68965517241,4,True,0.602875091642,0.0,400,1,1.0,True,True
13.7,3,0,1,0,0,0,0,0,0,12.3,0.0,1,1,False,0,2.68965517241,4,True,0.338601078867,0.0,400,1,1.0,True,True
14.3833333333,46,0,6,0,4,0,0,1,0,110.81,0.0,11,4,False,2,2.68965517241,4,True,3.05043784954,0.0,372,11,1.0,True,True
14.5166666667,0,0,2,2,0,0,1,3,0,113.84,0.0,12,10,False,4,2.68965517241,4,True,3.13384933482,0.0,372,16,0.75,True,True
14.5333333333,0,0,0,0,0,0,0,0,0,35.0,0.0,1,1,False,0,2.68965517241,4,True,0.963499004907,0.0,372,1,1.0,True,False
14.6166666667,15,0,6,0,2,2,0,0,0,174.15,0.0,11,5,False,4,2.68965517241,4,True,4.79409576299,0.0,372,11,1.0,True,True
14.6333333333,0,0,0,0,0,0,0,3,0,25.95,0.0,4,3,False,2,2.68965517241,4,True,0.714365690781,0.0,372,4,1.0,True,False
14.8666666667,0,0,4,0,0,0,0,5,0,49.44,0.0,9,3,False,2,2.68965517241,4,True,1.36101116579,0.0,372,9,1.0,True,True
15.0166666667,0,0,0,1,0,0,0,0,0,11.27,0.0,1,1,False,0,2.68965517241,4,True,0.31024667958,0.0,324,1,1.0,True,True
15.05,8,0,0,0,2,0,0,1,0,65.61,0.0,3,2,False,0,2.68965517241,4,True,1.80614770606,0.0,324,3,1.0,True,True
15.1,3,0,4,0,0,0,1,0,0,53.55,0.0,5,3,False,1,2.68965517241,4,True,1.47415347751,0.0,324,5,1.0,True,False
15.1333333333,0,0,0,0,1,0,0,0,0,30.2,0.0,4,3,False,0,2.68965517241,4,True,0.83136199852,0.0,324,4,1.0,True,False
15.25,23,0,3,0,0,1,0,0,0,58.55,0.0,5,3,False,1,2.68965517241,4,True,1.61179619249,0.0,324,5,1.0,True,True
15.4166666667,1,0,4,0,1,0,2,2,0,69.39,0.0,11,8,False,1,2.68965517241,4,True,1.91020559859,0.0,324,11,1.0,True,False
15.4833333333,0,0,1,0,0,0,0,3,0,44.02,0.0,6,5,False,1,2.68965517241,4,True,1.21180646274,0.0,324,6,1.0,True,False
15.7666666667,11,0,3,2,0,0,0,1,0,56.23,0.0,9,7,False,3,2.68965517241,4,True,1.54792997274,0.0,324,9,1.0,True,True
15.8,7,0,7,0,0,0,0,2,0,25.2,0.0,10,5,False,3,2.68965517241,4,True,0.693719283533,0.0,324,10,1.0,True,True
16.0833333333,0,0,2,0,0,0,1,4,1,66.5,0.0,11,8,False,4,2.68965517241,4,True,1.4970021682,0.95589213811,309,12,0.916666666667,True,False
16.1333333333,0,0,0,0,0,1,0,0,0,25.8,0.0,1,1,False,0,2.68965517241,4,True,0.710236409332,0.0,309,1,1.0,True,False
16.2166666667,3,0,0,0,0,0,1,0,0,16.83,0.0,3,2,False,1,2.68965517241,4,True,0.463305378645,0.0,309,3,1.0,True,True
16.3166666667,14,0,0,0,2,0,0,0,0,31.58,0.0,2,1,False,0,2.68965517241,4,True,0.869351387856,0.0,309,2,1.0,True,True
16.3833333333,5,0,1,1,0,0,0,1,0,38.98,0.0,5,5,False,1,2.68965517241,4,True,1.07306260604,0.0,309,5,1.0,True,True
16.3,16,0,0,0,0,0,0,0,0,30.4,0.0,3,2,False,0,2.68965517241,4,True,0.836867707119,0.0,309,3,1.0,True,True
16.3166666667,4,0,0,0,0,0,0,0,0,28.8,0.0,2,1,False,0,2.68965517241,4,True,0.792822038324,0.0,309,9,0.222222222222,True,False
16.3833333333,3,0,3,0,0,1,2,2,0,123.05,0.0,16,11,False,1,2.68965517241,4,True,3.38738721582,0.0,309,18,0.888888888889,True,True
16.5166666667,10,0,1,0,0,0,0,3,0,31.29,0.0,7,5,False,3,2.68965517241,4,True,0.861368110387,0.0,309,7,1.0,True,False
16.5833333333,1,0,4,0,1,0,0,2,0,88.43,0.0,10,6,False,3,2.68965517241,4,True,2.43434905726,0.0,309,12,0.833333333333,True,False
16.6166666667,5,0,4,0,0,0,1,0,0,17.17,0.0,6,4,False,2,2.68965517241,4,True,0.472665083264,0.0,309,7,0.857142857143,True,True
16.7666666667,0,0,0,0,0,0,0,0,0,31.1,0.0,5,4,False,1,2.68965517241,4,True,0.856137687218,0.0,309,5,1.0,True,True
16.7833333333,0,0,0,0,0,0,0,0,0,32.0,0.0,5,3,False,0,2.68965517241,4,True,0.880913375915,0.0,309,5,1.0,True,False
16.9333333333,3,0,6,0,0,0,0,2,0,36.12,0.0,9,5,False,8,2.68965517241,4,True,0.994330973064,0.0,309,10,0.9,True,True
17.0166666667,3,0,1,0,1,0,0,0,0,19.11,0.0,2,2,False,1,2.68965517241,4,True,0.526070456679,0.0,283,2,1.0,False,True
17.0833333333,2,0,5,0,0,0,0,1,0,19.4,0.0,6,3,False,2,2.68965517241,4,True,0.534053734149,0.0,283,6,1.0,False,False
17.1,0,0,0,1,0,0,1,0,0,26.39,0.0,3,3,False,0,2.68965517241,4,True,0.7264782497,0.0,283,4,0.75,False,False
17.3833333333,0,0,19,0,0,0,2,0,0,130.26,0.0,22,7,False,4,2.68965517241,4,True,3.31058258086,0.0,283,26,0.846153846154,False,False
17.5166666667,7,0,0,0,0,0,0,0,1,11.08,0.0,1,1,False,1,2.68965517241,4,True,0.0,0.873868390285,283,1,1.0,False,True
