TicketDate,TicketTime,PriorVisits,GiftCardLines,OilLines,RotisserieLines,NetAmount,DiscountAmount,UniqueItems,UniqueCategories,ReturnedBags,TopItemLines,RepeatProducts,TicketMonthDecimal,WeekdayNumber,IsFrontEnd,FreshLines,RetailSpendCnt,QSRSpendCnt,TicketCount,TotalLines,ProductVariety,BizHours,WillReturn
2015-07-26,15.4833333333,0,0,0,0,32.91,0.0,7,5,False,5,0,7.8125,7,True,6,1.06324228014,0.0,466,7,1.0,False,False
2015-07-26,15.5333333333,1,0,0,0,88.98,0.0,5,5,False,2,0,7.8125,7,True,2,2.87472798807,0.0,466,5,1.0,False,True
2015-07-26,15.6166666667,2,0,0,0,10.59,0.0,2,1,False,0,0,7.8125,7,True,2,0.342137215033,0.0,466,2,1.0,False,False
2015-07-26,15.65,0,0,0,0,5.1,0.0,1,1,False,0,0,7.8125,7,True,1,0.164768630469,0.0,466,1,1.0,False,True
2015-07-26,15.6833333333,1,0,0,0,29.3,0.0,4,2,False,2,2,7.8125,7,True,4,0.946611935832,0.0,466,4,1.0,False,False
2015-07-26,15.7166666667,0,0,0,0,43.7,0.0,7,3,False,4,0,7.8125,7,True,6,1.4118410101,0.0,466,7,1.0,False,False
2015-07-26,15.7666666667,2,0,0,1,40.55,0.0,5,4,False,2,0,7.8125,7,True,3,0.737905003905,1.50426715832,466,5,1.0,False,False
2015-07-26,15.8333333333,4,0,0,0,40.23,0.0,11,6,False,4,0,7.8125,7,True,10,1.29973372623,0.0,466,11,1.0,False,True
2015-07-26,15.9166666667,3,0,1,0,119.79,0.0,16,8,True,2,2,7.8125,7,True,6,3.87173974028,0.0,466,17,0.941176470588,False,False
2015-07-26,15.9333333333,8,0,0,0,46.18,0.0,6,5,False,3,2,7.8125,7,True,4,1.49196379511,0.0,466,6,1.0,False,True
2015-07-26,15.9666666667,6,0,0,1,39.3,0.0,6,4,False,2,0,7.8125,7,True,4,1.14691889836,0.322767656782,466,6,1.0,False,True
2015-07-26,15.9833333333,0,0,0,0,7.8,0.0,1,1,False,0,0,7.8125,7,True,0,0.251999081894,0.0,466,1,1.0,False,False
2015-07-26,16.0,0,0,0,0,5.11,0.0,2,1,False,1,0,7.8125,7,True,2,0.165091706215,0.0,455,2,1.0,False,False
2015-07-26,16.0333333333,7,0,0,0,56.69,0.0,8,6,False,2,1,7.8125,7,True,5,1.83151640418,0.0,455,9,0.888888888889,False,True
2015-07-26,16.1,22,0,0,0,86.95,0.0,16,6,False,2,0,7.8125,7,True,12,2.80914361163,0.0,455,16,1.0,False,True
2015-07-26,16.15,2,0,1,0,99.71,0.0,15,6,False,7,0,7.8125,7,True,12,3.22138826354,0.0,455,15,1.0,False,False
2015-07-26,16.3833333333,10,0,0,1,65.33,0.0,15,5,False,6,6,7.8125,7,True,14,1.95622364214,0.406007736689,455,15,1.0,False,True
2015-07-26,16.4,0,0,0,0,27.41,0.0,3,3,False,0,0,7.8125,7,True,1,0.885550619835,0.0,455,3,1.0,False,False
2015-07-26,16.4333333333,1,0,0,0,14.77,0.0,2,1,False,0,0,7.8125,7,True,2,0.477182876868,0.0,455,2,1.0,False,False
2015-07-26,16.4833333333,1,0,0,0,18.68,0.0,3,3,False,3,0,7.8125,7,True,4,0.603505493561,0.0,455,4,0.75,False,True
2015-07-26,16.55,5,0,0,0,7.8,0.0,1,1,False,0,0,7.8125,7,True,0,0.251999081894,0.0,455,1,1.0,False,True
2015-07-26,16.6,0,0,0,0,4.44,0.0,1,1,False,0,0,7.8125,7,True,0,0.143445631232,0.0,455,3,0.333333333333,False,False
2015-07-26,16.6166666667,0,0,0,0,6.19,0.0,2,2,False,0,0,7.8125,7,True,1,0.199983886785,0.0,455,2,1.0,False,False
2015-07-26,16.65,4,0,0,0,27.76,0.0,7,5,False,3,0,7.8125,7,True,1,0.896858270946,0.0,455,8,0.875,False,False
2015-07-26,16.6833333333,0,0,0,0,14.63,0.0,4,4,True,1,0,7.8125,7,True,2,0.474275195154,0.0,455,4,1.0,False,True
2015-07-26,16.7,0,0,0,0,13.6,0.0,1,1,False,0,0,7.8125,7,True,0,0.439383014584,0.0,455,2,0.5,False,False
2015-07-26,16.7833333333,0,0,0,0,21.6,0.0,2,1,False,0,0,7.8125,7,True,0,0.697843611399,0.0,455,2,1.0,False,False
2015-07-26,16.9666666667,0,0,0,0,6.7,0.0,2,2,False,0,0,7.8125,7,True,1,0.216460749832,0.0,455,2,1.0,False,False
2015-07-26,17.0,0,0,0,0,66.27,0.0,12,6,False,2,0,7.8125,7,True,5,2.14102296886,0.0,395,12,1.0,False,False
2015-07-26,17.0666666667,0,0,1,0,22.6,0.0,2,2,False,0,0,7.8125,7,True,0,0.730151186,0.0,395,2,1.0,False,False
2015-07-26,17.0833333333,0,0,0,0,17.61,0.0,3,2,False,1,0,7.8125,7,True,1,0.568936388737,0.0,395,3,1.0,False,False
2015-07-26,17.1166666667,0,0,0,0,23.1,0.0,3,3,False,1,0,7.8125,7,True,2,0.746304973301,0.0,395,4,0.75,False,False
2015-07-26,17.1333333333,0,0,0,0,13.5,0.0,2,2,False,0,0,7.8125,7,True,1,0.436152257124,0.0,395,2,1.0,False,True
2015-07-26,17.1833333333,5,0,0,0,24.43,0.0,7,5,False,1,0,7.8125,7,True,5,0.789274047522,0.0,395,7,1.0,False,True
2015-07-26,17.2166666667,1,0,0,0,33.0,0.0,4,3,False,2,1,7.8125,7,True,4,1.06614996186,0.0,395,4,1.0,False,True
2015-07-26,17.3333333333,0,0,1,0,269.0,0.0,34,14,False,2,0,7.8125,7,True,16,8.69073756788,0.0,395,35,0.971428571429,False,False
2015-07-26,17.4166666667,0,0,0,0,34.95,0.0,11,5,False,2,0,7.8125,7,True,9,1.12914973233,0.0,395,11,1.0,False,False
2015-07-26,17.45,0,0,0,0,24.36,0.0,3,3,False,3,0,7.8125,7,True,3,0.787012517299,0.0,395,3,1.0,False,True
2015-07-26,17.6666666667,14,0,1,0,101.31,0.0,10,6,False,1,3,7.8125,7,True,7,3.27308038291,0.0,395,10,1.0,False,True
2015-07-26,17.7,8,0,0,0,32.57,0.0,12,4,False,9,1,7.8125,7,True,12,1.05225770478,0.0,395,12,1.0,False,True
2015-07-26,17.7833333333,0,0,0,0,14.21,0.0,2,2,False,0,0,7.8125,7,True,2,0.459090635091,0.0,395,2,1.0,False,False
2015-07-26,17.8166666667,1,0,0,0,105.69,0.0,4,2,False,2,3,7.8125,7,True,5,3.41458755966,0.0,395,5,0.8,False,True
2015-07-26,17.8833333333,4,0,0,0,51.83,0.0,6,4,False,2,1,7.8125,7,True,5,1.67450159161,0.0,395,6,1.0,False,True
2015-07-26,18.0833333333,0,0,0,1,81.04,0.0,12,7,False,2,0,7.8125,7,True,3,2.48283710815,0.355893811031,343,13,0.923076923077,False,False
2015-07-26,18.0833333333,0,0,0,1,81.04,0.0,12,7,False,2,0,7.8125,7,True,3,2.48283710815,0.355893811031,343,13,0.923076923077,False,False
2015-07-26,18.1666666667,0,0,0,0,3.96,0.0,2,1,False,0,0,7.8125,7,True,0,0.127937995423,0.0,343,2,1.0,False,True
2015-07-26,18.2,0,0,0,0,72.83,0.0,9,5,False,2,0,7.8125,7,True,6,2.35296065825,0.0,343,9,1.0,False,True
2015-07-26,18.25,0,0,0,1,60.7,0.0,7,6,False,6,0,7.8125,7,True,6,1.80470111726,0.411104068112,343,11,0.636363636364,False,False
2015-07-26,18.3,7,0,0,1,20.3,0.0,6,2,False,2,0,7.8125,7,True,5,0.147968691676,1.33523883279,343,6,1.0,False,True
2015-07-26,18.3333333333,4,0,0,0,48.6,0.0,6,3,False,0,0,7.8125,7,True,0,1.57014812565,0.0,343,7,0.857142857143,False,False
2015-07-26,18.3666666667,1,0,0,1,28.1,0.0,6,3,False,0,0,7.8125,7,True,3,0.757612624412,0.394965685273,343,6,1.0,False,True
2015-07-26,18.45,0,0,0,0,14.32,0.0,3,1,False,0,0,7.8125,7,True,3,0.462644468298,0.0,343,3,1.0,False,False
2015-07-26,18.4666666667,0,0,0,2,24.24,0.0,3,2,False,1,0,7.8125,7,True,0,0.0478152104106,1.93320838641,343,3,1.0,False,True
2015-07-26,18.5,1,0,0,0,44.41,0.0,4,3,False,0,0,7.8125,7,True,3,1.43477938807,0.0,343,4,1.0,False,True
2015-07-26,18.5166666667,0,0,0,0,1.48,0.0,1,1,False,0,0,7.8125,7,True,0,0.0478152104106,0.0,343,1,1.0,False,False
2015-07-26,18.5333333333,7,0,0,0,97.93,0.0,9,6,False,2,2,7.8125,7,True,5,3.16388078075,0.0,343,9,1.0,False,True
2015-07-26,18.5666666667,13,0,0,0,33.1,0.0,10,3,False,2,3,7.8125,7,True,10,1.06938071932,0.0,343,10,1.0,False,True
2015-07-26,18.6166666667,14,0,0,0,68.83,0.0,7,3,False,2,2,7.8125,7,True,4,2.22373035984,0.0,343,7,1.0,False,True
2015-07-26,18.6333333333,0,0,0,0,25.0,0.0,4,3,False,0,0,7.8125,7,True,0,0.807689365045,0.0,343,4,1.0,False,True
2015-07-26,18.6666666667,0,0,0,0,37.38,0.0,7,7,False,3,0,7.8125,7,True,4,1.20765713861,0.0,343,7,1.0,False,True
2015-07-26,18.75,0,0,0,0,247.63,0.0,24,9,False,1,0,7.8125,7,True,14,8.00032469864,0.0,343,24,1.0,False,False
2015-07-26,18.7833333333,0,0,0,0,55.85,0.0,8,5,False,0,0,7.8125,7,True,7,1.80437804151,0.0,343,11,0.727272727273,False,True
2015-07-26,18.8,0,0,0,0,25.99,0.0,3,2,False,1,0,7.8125,7,True,3,0.8396738639,0.0,343,3,1.0,False,True
