TicketDate,TicketTime,PriorVisits,GiftCardLines,OilLines,RotisserieLines,NetAmount,DiscountAmount,UniqueItems,UniqueCategories,ReturnedBags,TopItemLines,RepeatProducts,TicketMonthDecimal,WeekdayNumber,IsFrontEnd,FreshLines,RetailSpendCnt,QSRSpendCnt,TicketCount,TotalLines,ProductVariety,BizHours,WillReturn
2014-06-02,15.9833333333,1,0,0,0,5.2,0.0,2,1,False,0,0,6.06451612903,1,False,0,0.165581123572,0.0,385,2,1.0,True,False
2014-06-02,16.0666666667,8,0,0,0,5.6,0.0,1,1,False,1,1,6.06451612903,1,False,0,0.178318133078,0.0,362,1,1.0,True,True
2014-06-02,16.0833333333,4,0,0,0,4.6,0.0,2,1,False,2,0,6.06451612903,1,False,0,0.146475609314,0.0,362,2,1.0,True,True
2014-06-02,16.2,52,0,0,0,2.8,0.0,1,1,False,0,0,6.06451612903,1,False,0,0.0891590665388,0.0,362,1,1.0,True,True
2014-06-02,16.25,0,0,0,0,3.8,0.0,1,1,False,1,0,6.06451612903,1,False,0,0.121001590303,0.0,362,1,1.0,True,True
2014-06-02,16.4333333333,1,0,0,0,6.8,0.0,1,1,False,1,0,6.06451612903,1,False,0,0.216529161594,0.0,362,1,1.0,True,True
2014-06-02,16.6,0,0,0,0,2.4,0.0,1,1,False,0,0,6.06451612903,1,False,0,0.0764220570333,0.0,362,1,1.0,True,False
2014-06-02,16.6666666667,60,0,0,0,2.72,0.68,1,1,False,1,0,6.06451612903,1,False,0,0.0866116646377,0.0,362,1,1.0,True,True
2014-06-02,16.7166666667,5,0,0,0,3.04,0.76,1,1,False,1,0,6.06451612903,1,False,0,0.0968012722421,0.0,362,1,1.0,True,True
2014-06-02,16.75,1,0,0,0,3.6,0.0,1,1,False,1,1,6.06451612903,1,False,0,0.11463308555,0.0,362,1,1.0,True,True
2014-06-02,16.7666666667,13,0,0,0,2.24,0.56,1,1,False,1,0,6.06451612903,1,False,0,0.071327253231,0.0,362,1,1.0,True,True
2014-06-02,17.1,6,0,0,0,2.24,0.56,1,1,False,1,0,6.06451612903,1,False,0,0.071327253231,0.0,382,1,1.0,False,True
2014-06-02,17.25,0,0,0,0,27.6,0.0,8,1,False,6,0,6.06451612903,1,False,0,0.878853655883,0.0,382,8,1.0,False,True
2014-06-02,17.2666666667,13,0,0,0,2.8,0.0,1,1,False,0,0,6.06451612903,1,False,0,0.0891590665388,0.0,382,1,1.0,False,True
2014-06-02,17.3,23,0,0,0,7.0,0.0,3,1,False,2,3,6.06451612903,1,False,0,0.222897666347,0.0,382,3,1.0,False,True
2014-06-02,17.35,6,0,0,0,5.4,0.0,1,1,False,3,0,6.06451612903,1,False,0,0.171949628325,0.0,382,3,0.333333333333,False,True
2014-06-02,17.4166666667,12,0,0,0,2.8,0.0,1,1,False,1,0,6.06451612903,1,False,0,0.0891590665388,0.0,382,1,1.0,False,True
