TicketTime,PriorVisits,GiftCardLines,ProduceLines,MeatLines,FishLines,OilLines,FreshPastaLines,SAFOLines,RotisserieLines,NetAmount,DiscountAmount,UniqueItems,UniqueCategories,ReturnedBags,TopItemLines,TicketMonthDecimal,WeekdayNumber,IsFrontEnd,RetailSpendCnt,QSRSpendCnt,TicketCount,TotalLines,ProductVariety,BizHours,WillReturn
13.2666666667,44,0,0,0,0,0,0,0,1,14.8,0.0,1,1,False,1,5.25,4,False,0.0,1.28515470342,369,1,1.0,True,True
13.2833333333,17,0,0,0,0,0,0,0,1,13.8,0.0,1,1,False,0,5.25,4,False,0.0,1.19831992616,369,1,1.0,True,True
13.2833333333,22,0,0,0,0,0,0,1,0,26.86,0.0,1,1,False,0,5.25,4,False,0.795234051343,0.0,369,1,1.0,True,True
13.3,2,0,0,0,0,0,0,0,1,19.16,0.0,3,2,False,2,5.25,4,False,0.129084901856,1.28515470342,369,3,1.0,True,False
13.35,5,0,0,0,0,0,0,0,1,13.8,0.0,1,1,False,0,5.25,4,False,0.0,1.19831992616,369,1,1.0,True,False
13.3666666667,0,0,0,0,0,0,0,0,1,13.8,0.0,1,1,False,0,5.25,4,False,0.0,1.19831992616,369,1,1.0,True,True
13.3833333333,0,0,0,0,0,0,0,0,2,32.95,0.0,4,2,False,0,5.25,4,False,0.491470039177,1.41974860817,369,4,1.0,True,False
13.4,2,0,0,0,0,0,0,0,2,16.85,0.0,2,1,False,2,5.25,4,False,0.0,1.4631659968,369,2,1.0,True,False
13.4166666667,2,0,0,0,0,0,0,0,1,9.77,0.0,1,1,False,1,5.25,4,False,0.0,0.848375773814,369,1,1.0,True,True
13.4166666667,0,0,0,0,0,0,0,0,1,23.6,0.0,1,1,False,0,5.25,4,False,0.0,2.0493007433,369,1,1.0,True,False
13.4333333333,0,0,0,0,0,0,0,0,1,15.98,0.0,2,2,False,1,5.25,4,False,0.0645424509281,1.19831992616,369,2,1.0,True,False
13.4333333333,0,0,0,0,0,0,0,0,1,13.8,0.0,1,1,False,0,5.25,4,False,0.0,1.19831992616,369,1,1.0,True,False
13.45,0,0,0,0,0,0,0,0,1,11.8,0.0,1,1,False,1,5.25,4,False,0.0,1.02465037165,369,1,1.0,True,True
13.4666666667,4,0,0,0,0,0,0,0,1,14.8,0.0,1,1,False,1,5.25,4,False,0.0,1.28515470342,369,1,1.0,True,True
13.4833333333,0,0,0,0,0,0,0,0,2,26.6,0.0,2,1,False,2,5.25,4,False,0.0,2.30980507507,369,2,1.0,True,False
13.5,5,0,0,0,0,0,0,0,1,14.8,0.0,1,1,False,1,5.25,4,False,0.0,1.28515470342,369,1,1.0,True,True
13.5166666667,3,0,0,0,0,0,0,0,1,13.8,0.0,1,1,False,0,5.25,4,False,0.0,1.19831992616,369,1,1.0,True,True
13.5333333333,0,0,0,0,0,0,0,0,1,13.98,0.0,2,2,False,2,5.25,4,False,0.0645424509281,1.02465037165,369,2,1.0,True,False
13.5666666667,1,0,0,0,0,0,0,0,1,23.6,0.0,1,1,False,1,5.25,4,False,0.0,2.0493007433,369,1,1.0,True,False
13.5833333333,1,0,0,0,0,0,0,0,1,11.8,0.0,1,1,False,1,5.25,4,False,0.0,1.02465037165,369,1,1.0,True,False
13.6666666667,4,0,0,0,0,0,0,0,1,16.98,0.0,2,2,False,2,5.25,4,False,0.0645424509281,1.28515470342,369,2,1.0,True,True
13.6666666667,0,0,0,0,0,0,0,0,1,11.8,0.0,1,1,False,1,5.25,4,False,0.0,1.02465037165,369,1,1.0,True,False
13.6833333333,0,0,0,0,0,0,0,0,2,28.6,0.0,2,1,False,1,5.25,4,False,0.0,2.48347462959,369,2,1.0,True,False
13.6833333333,0,0,0,0,0,0,0,0,1,14.8,0.0,1,1,False,1,5.25,4,False,0.0,1.28515470342,369,1,1.0,True,False
13.7333333333,0,0,0,0,0,0,0,0,1,13.8,0.0,1,1,False,0,5.25,4,False,0.0,1.19831992616,369,1,1.0,True,False
13.75,2,0,0,0,0,0,0,0,1,29.6,0.0,1,1,False,1,5.25,4,False,0.0,2.57030940685,369,1,1.0,True,False
13.7833333333,1,0,0,0,0,0,0,0,1,13.8,0.0,1,1,False,0,5.25,4,False,0.0,1.19831992616,369,1,1.0,True,False
13.8,0,0,0,0,0,0,0,0,2,19.85,0.0,2,1,False,2,5.25,4,False,0.0,1.72367032858,369,2,1.0,True,False
13.8166666667,0,0,0,0,0,0,0,0,2,25.6,0.0,2,1,False,0,5.25,4,False,0.0,2.22297029781,369,2,1.0,True,False
13.8333333333,7,0,0,0,0,0,0,0,1,14.8,0.0,1,1,False,1,5.25,4,False,0.0,1.28515470342,369,1,1.0,True,True
13.8666666667,0,0,0,0,0,0,0,0,1,15.8,0.0,2,2,False,1,5.25,4,False,0.0296066288661,1.28515470342,369,2,1.0,True,False
13.8833333333,0,0,0,0,0,0,0,0,1,12.8,0.0,2,2,False,1,5.25,4,False,0.0296066288661,1.02465037165,369,2,1.0,True,False
