TicketTime,PriorVisits,GiftCardLines,ProduceLines,MeatLines,FishLines,OilLines,FreshPastaLines,SAFOLines,RotisserieLines,NetAmount,DiscountAmount,UniqueItems,UniqueCategories,ReturnedBags,TopItemLines,TicketMonthDecimal,WeekdayNumber,IsFrontEnd,RetailSpendCnt,QSRSpendCnt,TicketCount,TotalLines,ProductVariety,BizHours,WillReturn
11.5166666667,0,0,0,0,0,0,0,0,0,7.2,0.0,2,1,False,2,8.09375,1,False,0.239264506029,0.0,138,2,1.0,True,False
11.5833333333,1,0,0,0,0,0,0,1,0,19.13,0.0,3,2,False,1,8.09375,1,False,0.635712500046,0.0,138,3,1.0,True,True
11.6,2,0,0,0,0,0,0,0,0,4.28,0.0,2,2,False,1,8.09375,1,False,0.142229456361,0.0,138,2,1.0,True,True
11.6,1,0,0,0,0,0,0,0,0,9.6,0.0,2,1,False,2,8.09375,1,False,0.319019341372,0.0,138,2,1.0,True,True
11.7166666667,2,0,0,0,0,0,0,0,0,5.44,1.36,1,1,False,1,8.09375,1,False,0.180777626777,0.0,138,1,1.0,True,True
11.7666666667,0,0,0,0,0,0,0,0,0,9.28,0.0,2,2,False,1,8.09375,1,False,0.308385363326,0.0,138,2,1.0,True,False
11.8833333333,127,0,0,0,0,0,0,0,0,1.44,0.36,1,1,False,1,8.09375,1,False,0.0478529012057,0.0,138,1,1.0,True,True
11.9166666667,0,0,0,0,0,0,0,0,0,21.4,0.0,2,1,False,1,8.09375,1,False,0.711147281807,0.0,138,3,0.666666666667,True,False
11.95,2,0,0,0,0,0,0,0,0,3.6,0.0,1,1,False,2,8.09375,1,False,0.119632253014,0.0,138,2,0.5,True,True
12.0333333333,0,0,0,0,0,0,0,0,0,3.8,0.0,1,1,False,1,8.09375,1,False,0.126278489293,0.0,343,1,1.0,True,True
12.05,1,0,0,0,0,0,0,0,0,2.8,0.0,1,1,False,1,8.09375,1,False,0.0930473079,0.0,343,1,1.0,True,True
12.1166666667,11,0,0,0,0,0,0,0,0,9.8,0.0,1,1,False,0,8.09375,1,False,0.32566557765,0.0,343,1,1.0,True,True
12.1166666667,0,0,0,0,0,0,0,0,0,2.8,0.0,1,1,False,1,8.09375,1,False,0.0930473079,0.0,343,1,1.0,True,True
12.1333333333,0,0,0,0,0,0,0,0,0,2.8,0.0,1,1,False,1,8.09375,1,False,0.0930473079,0.0,343,1,1.0,True,False
12.1666666667,63,0,0,0,0,0,0,0,0,7.6,0.0,2,1,False,1,8.09375,1,False,0.252556978586,0.0,343,3,0.666666666667,True,True
12.1833333333,10,0,0,0,0,0,0,0,0,6.8,0.0,1,1,False,1,8.09375,1,False,0.225972033472,0.0,343,1,1.0,True,True
12.2,2,0,0,0,0,0,0,0,0,2.8,0.0,1,1,False,1,8.09375,1,False,0.0930473079,0.0,343,1,1.0,True,True
12.2166666667,5,0,0,0,0,0,0,0,0,7.48,0.0,3,2,False,1,8.09375,1,False,0.248569236819,0.0,343,3,1.0,True,True
12.25,2,0,0,0,0,0,0,0,0,3.8,0.0,1,1,False,1,8.09375,1,False,0.126278489293,0.0,343,1,1.0,True,True
12.25,1,0,0,0,0,0,0,0,0,3.4,0.0,1,1,False,1,8.09375,1,False,0.112986016736,0.0,343,1,1.0,True,True
12.2666666667,3,0,0,0,0,0,0,0,0,3.8,0.0,1,1,False,1,8.09375,1,False,0.126278489293,0.0,343,1,1.0,True,True
12.3166666667,8,0,0,0,0,0,0,0,0,6.2,0.0,2,1,False,2,8.09375,1,False,0.206033324636,0.0,343,2,1.0,True,True
12.3166666667,9,0,0,0,0,0,0,0,0,3.4,0.0,1,1,False,1,8.09375,1,False,0.112986016736,0.0,343,1,1.0,True,True
12.3666666667,8,0,0,0,0,0,0,0,0,11.98,0.0,2,2,False,0,8.09375,1,False,0.398109553087,0.0,343,2,1.0,True,False
12.3833333333,33,0,0,0,0,0,0,0,0,6.8,0.0,1,1,False,1,8.09375,1,False,0.225972033472,0.0,343,1,1.0,True,True
12.3833333333,2,0,0,0,0,0,0,0,0,2.8,0.0,1,1,False,1,8.09375,1,False,0.0930473079,0.0,343,1,1.0,True,False
12.4,4,0,0,0,0,0,0,0,0,6.2,0.0,2,1,False,1,8.09375,1,False,0.206033324636,0.0,343,2,1.0,True,True
12.4166666667,1,0,0,0,0,0,0,0,0,10.56,0.0,4,2,False,3,8.09375,1,False,0.350921275509,0.0,343,4,1.0,True,True
12.45,3,0,0,0,0,0,0,0,0,10.6,0.0,2,1,False,2,8.09375,1,False,0.352250522764,0.0,343,2,1.0,True,False
12.5333333333,0,0,0,0,0,0,0,0,0,2.8,0.0,1,1,False,1,8.09375,1,False,0.0930473079,0.0,343,1,1.0,True,True
12.5833333333,7,0,0,0,0,0,0,0,0,4.6,0.0,2,1,False,2,8.09375,1,False,0.152863434407,0.0,343,2,1.0,True,True
12.65,4,0,0,0,0,0,0,0,0,8.8,0.0,2,2,False,0,8.09375,1,False,0.292434396257,0.0,343,2,1.0,True,True
12.6666666667,2,0,0,0,0,0,0,0,0,3.8,0.0,1,1,False,1,8.09375,1,False,0.126278489293,0.0,343,1,1.0,True,True
12.75,5,0,0,0,0,0,0,0,0,7.2,0.0,2,1,False,2,8.09375,1,False,0.239264506029,0.0,343,2,1.0,True,False
12.75,5,0,0,0,0,0,0,0,0,3.8,0.0,1,1,False,1,8.09375,1,False,0.126278489293,0.0,343,1,1.0,True,True
12.85,10,0,0,0,0,0,0,0,0,9.8,0.0,1,1,False,0,8.09375,1,False,0.32566557765,0.0,343,1,1.0,True,True
12.8833333333,0,0,0,0,0,0,0,0,0,3.8,0.0,1,1,False,0,8.09375,1,False,0.126278489293,0.0,343,1,1.0,True,True
12.9166666667,21,0,0,0,0,0,0,0,0,7.8,0.0,1,1,False,0,8.09375,1,False,0.259203214864,0.0,343,1,1.0,True,True
13.0,5,0,0,0,0,0,0,2,0,23.18,0.0,4,3,False,2,8.09375,1,False,0.770298784687,0.0,418,4,1.0,True,True
13.0166666667,0,0,0,0,0,0,0,0,0,2.8,0.0,1,1,False,1,8.09375,1,False,0.0930473079,0.0,418,1,1.0,True,True
13.0833333333,1,0,0,0,0,0,0,0,0,6.6,0.0,2,1,False,2,8.09375,1,False,0.219325797193,0.0,418,2,1.0,True,True
13.1166666667,1,0,0,0,0,0,0,0,0,4.8,0.0,1,1,False,0,8.09375,1,False,0.159509670686,0.0,418,2,0.5,True,False
13.1333333333,0,0,0,0,0,0,0,0,0,6.8,0.0,1,1,False,1,8.09375,1,False,0.225972033472,0.0,418,1,1.0,True,False
13.15,7,0,0,0,0,0,0,0,0,6.8,0.0,1,1,False,1,8.09375,1,False,0.225972033472,0.0,418,1,1.0,True,False
13.2833333333,29,0,0,0,0,0,0,0,0,2.5,0.0,1,1,False,0,8.09375,1,False,0.0830779534822,0.0,418,1,1.0,True,True
13.3166666667,5,0,0,0,0,0,0,0,0,6.1,0.0,2,1,False,2,8.09375,1,False,0.202710206497,0.0,418,3,0.666666666667,True,True
13.3333333333,2,0,0,0,0,0,0,0,0,3.4,0.0,1,1,False,1,8.09375,1,False,0.112986016736,0.0,418,1,1.0,True,True
13.4166666667,1,0,0,0,0,0,0,0,0,2.8,0.0,1,1,False,1,8.09375,1,False,0.0930473079,0.0,418,1,1.0,True,True
13.4333333333,4,0,0,0,0,0,0,0,0,9.8,0.0,1,1,False,0,8.09375,1,False,0.32566557765,0.0,418,1,1.0,True,True
13.45,5,0,0,0,0,0,0,0,0,16.8,0.0,3,1,False,3,8.09375,1,False,0.5582838474,0.0,418,4,0.75,True,True
13.4666666667,2,0,0,0,0,0,0,0,0,6.8,0.0,1,1,False,1,8.09375,1,False,0.225972033472,0.0,418,1,1.0,True,False
13.4833333333,1,0,0,0,0,0,0,0,0,3.6,0.0,2,2,False,1,8.09375,1,False,0.119632253014,0.0,418,2,1.0,True,False
13.5333333333,0,0,0,0,0,0,0,0,0,12.6,0.0,2,1,False,1,8.09375,1,False,0.41871288555,0.0,418,2,1.0,True,False
13.6166666667,14,0,1,0,0,0,0,0,0,9.5,0.0,3,3,False,1,8.09375,1,False,0.315696223232,0.0,418,3,1.0,True,True
13.65,0,0,0,0,0,0,0,0,0,3.8,0.0,1,1,False,1,8.09375,1,False,0.126278489293,0.0,418,1,1.0,True,False
13.65,0,0,0,0,0,0,0,0,0,3.8,0.0,1,1,False,1,8.09375,1,False,0.126278489293,0.0,418,1,1.0,True,False
13.7333333333,22,0,0,0,0,0,0,0,0,10.2,0.0,2,1,False,2,8.09375,1,False,0.338958050207,0.0,418,2,1.0,True,True
13.7333333333,7,0,0,0,0,0,0,0,0,9.8,0.0,1,1,False,0,8.09375,1,False,0.32566557765,0.0,418,1,1.0,True,True
13.75,0,0,0,0,0,0,0,0,0,5.6,0.0,2,1,False,2,8.09375,1,False,0.1860946158,0.0,418,2,1.0,True,False
13.8833333333,0,0,0,0,0,0,0,0,0,29.2,0.0,3,1,False,2,8.09375,1,False,0.970350496672,0.0,418,4,0.75,True,False
