TicketDate,TicketTime,PriorVisits,GiftCardLines,OilLines,RotisserieLines,NetAmount,DiscountAmount,UniqueItems,UniqueCategories,ReturnedBags,TopItemLines,RepeatProducts,TicketMonthDecimal,WeekdayNumber,IsFrontEnd,FreshLines,RetailSpendCnt,QSRSpendCnt,TicketCount,TotalLines,ProductVariety,BizHours,WillReturn
2014-10-10,21.5333333333,0,0,0,0,13.6,0.0,3,3,False,0,0,10.3125,5,True,1,0.395825728406,0.0,240,3,1.0,False,False
2014-10-10,21.55,0,0,0,0,11.16,0.0,3,2,False,0,0,10.3125,5,True,0,0.324809935956,0.0,240,3,1.0,False,False
2014-10-10,21.6333333333,2,0,0,1,37.29,0.0,8,6,False,6,0,10.3125,5,True,5,0.965116261319,0.33837293527,240,8,1.0,False,True
2014-10-10,21.8333333333,0,0,0,0,27.88,0.0,4,3,False,1,0,10.3125,5,True,3,0.811442743232,0.0,240,4,1.0,False,True
2014-10-10,21.8666666667,0,0,0,0,45.8,0.0,2,2,False,0,0,10.3125,5,True,1,1.33300135007,0.0,240,2,1.0,False,False
2014-10-10,21.9166666667,0,0,0,0,2.38,0.0,1,1,False,0,0,10.3125,5,True,0,0.069269502471,0.0,240,1,1.0,False,False
2014-10-10,22.0,0,0,0,0,41.36,0.0,6,5,False,3,0,10.3125,5,True,3,1.20377589168,0.0,173,6,1.0,False,True
2014-10-10,22.3333333333,0,0,0,0,8.0,0.0,2,1,False,1,0,10.3125,5,True,2,0.232838663768,0.0,173,2,1.0,False,True
2014-10-10,22.5333333333,1,0,0,1,359.45,0.0,41,12,False,16,6,10.3125,5,True,32,10.1706838817,0.819304928015,173,41,1.0,False,False
2014-10-10,22.6166666667,0,0,0,0,166.77,0.0,4,1,False,0,0,10.3125,5,True,0,4.85381299458,0.0,173,4,1.0,False,False
2014-10-10,22.6666666667,0,0,1,0,33.75,0.0,2,2,False,0,0,10.3125,5,True,0,0.982288112772,0.0,173,2,1.0,False,False
