TicketDate,TicketTime,PriorVisits,GiftCardLines,OilLines,RotisserieLines,NetAmount,DiscountAmount,UniqueItems,UniqueCategories,ReturnedBags,TopItemLines,RepeatProducts,TicketMonthDecimal,WeekdayNumber,IsFrontEnd,FreshLines,RetailSpendCnt,QSRSpendCnt,TicketCount,TotalLines,ProductVariety,BizHours,WillReturn
2015-09-08,15.1166666667,0,0,0,0,43.42,0.0,5,2,False,0,0,9.25806451613,2,True,5,1.35192304476,0.0,330,5,1.0,True,True
2015-09-08,15.2,19,0,0,0,47.02,0.0,8,6,False,1,0,9.25806451613,2,True,7,1.4640124727,0.0,330,8,1.0,True,True
2015-09-08,15.3333333333,4,0,0,0,24.6,0.0,2,1,False,0,0,9.25806451613,2,True,0,0.765944424254,0.0,330,2,1.0,True,False
2015-09-08,15.35,26,0,0,0,20.3,0.0,5,4,True,1,1,9.25806451613,2,True,3,0.63361662738,0.0,330,5,1.0,True,True
2015-09-08,15.3833333333,16,0,0,1,118.54,0.0,16,8,False,5,2,9.25806451613,2,True,12,3.25215020786,1.16992425988,330,16,1.0,True,True
2015-09-08,15.5166666667,27,0,0,0,57.23,0.0,13,4,False,0,5,9.25806451613,2,True,11,1.78191054472,0.0,330,13,1.0,True,True
2015-09-08,15.65,1,0,0,0,10.1,0.0,2,2,False,2,1,9.25806451613,2,True,2,0.314473117275,0.0,330,2,1.0,True,True
2015-09-08,15.6833333333,0,0,0,0,9.95,0.0,1,1,False,0,0,9.25806451613,2,True,0,0.309802724444,0.0,330,1,1.0,True,True
2015-09-08,15.7333333333,0,0,0,0,41.7,0.0,9,5,False,2,0,9.25806451613,2,True,6,1.29836920697,0.0,330,10,0.9,True,False
2015-09-08,15.8333333333,0,0,0,0,4.23,0.0,2,2,False,0,0,9.25806451613,2,True,1,0.131705077829,0.0,330,2,1.0,True,False
2015-09-08,16.0166666667,3,0,0,0,28.55,7.15,2,2,True,1,1,9.25806451613,2,True,1,0.890488233075,0.0,322,2,1.0,True,True
2015-09-08,16.1166666667,15,0,0,2,35.16,0.0,6,5,False,4,0,9.25806451613,2,True,3,0.555776746867,1.43728807228,322,6,1.0,True,True
2015-09-08,16.2166666667,13,0,0,0,25.67,0.0,5,3,False,1,0,9.25806451613,2,True,5,0.799259893113,0.0,322,5,1.0,True,True
2015-09-08,16.2666666667,0,0,0,0,4.49,0.0,3,3,True,1,0,9.25806451613,2,True,0,0.141357223013,0.0,322,3,1.0,True,False
2015-09-08,16.3833333333,1,0,0,0,20.43,0.0,6,2,False,3,2,9.25806451613,2,True,6,0.636107503557,0.0,322,6,1.0,True,False
2015-09-08,16.4666666667,1,0,0,0,108.8,0.0,1,1,False,0,0,9.25806451613,2,True,0,3.38759159995,0.0,322,1,1.0,True,False
2015-09-08,16.5166666667,43,0,0,0,1.13,0.3,2,2,True,1,0,9.25806451613,2,True,0,0.0367404236024,0.0,322,2,1.0,True,True
2015-09-08,16.55,44,0,0,0,1.13,0.3,2,2,True,1,2,9.25806451613,2,True,0,0.0367404236024,0.0,322,2,1.0,True,True
2015-09-08,16.65,3,0,0,0,123.51,0.0,7,4,False,1,0,9.25806451613,2,True,4,3.84560145689,0.0,322,8,0.875,True,False
2015-09-08,17.0833333333,2,0,0,0,23.3,0.0,2,2,False,1,0,9.25806451613,2,True,2,0.725467686386,0.0,368,2,1.0,False,True
2015-09-08,17.1166666667,8,0,0,0,36.29,0.0,4,2,False,1,3,9.25806451613,2,True,6,1.12992370553,0.0,368,6,0.666666666667,False,True
2015-09-08,17.15,4,0,0,0,16.45,0.0,5,4,True,2,1,9.25806451613,2,True,4,0.51374321139,0.0,368,5,1.0,False,True
2015-09-08,17.2166666667,1,0,0,0,11.81,0.0,3,2,False,0,0,9.25806451613,2,True,3,0.367715595546,0.0,368,3,1.0,False,True
2015-09-08,17.25,0,0,0,0,14.35,0.0,2,2,False,0,0,9.25806451613,2,True,2,0.446800914148,0.0,368,2,1.0,False,False
2015-09-08,17.5166666667,2,0,0,0,12.81,0.0,2,2,False,1,1,9.25806451613,2,True,2,0.398851547752,0.0,368,2,1.0,False,True
2015-09-08,17.5333333333,6,0,0,0,11.88,0.0,1,1,False,0,0,9.25806451613,2,True,1,0.3698951122,0.0,368,1,1.0,False,False
2015-09-08,17.55,0,0,0,0,1.5,0.0,1,1,False,0,0,9.25806451613,2,True,1,0.0467039283081,0.0,368,1,1.0,False,False
2015-09-08,17.6333333333,1,0,0,1,15.29,0.0,2,2,False,1,0,9.25806451613,2,True,1,0.0778398805136,1.06198234804,368,2,1.0,False,True
2015-09-08,17.6666666667,1,0,0,0,53.0,0.0,5,3,False,0,0,9.25806451613,2,True,0,1.65020546689,0.0,368,5,1.0,False,False
2015-09-08,17.6833333333,0,0,0,0,18.6,0.0,2,2,False,0,0,9.25806451613,2,True,0,0.579128711021,0.0,368,2,1.0,False,False
2015-09-08,17.7,1,0,0,0,15.47,0.0,5,4,False,4,0,9.25806451613,2,True,4,0.481673180618,0.0,368,5,1.0,False,False
2015-09-08,17.7333333333,3,0,4,0,180.8,0.0,3,1,False,0,0,9.25806451613,2,True,0,5.62938015874,0.0,368,6,0.5,False,True
2015-09-08,17.7666666667,9,0,0,0,20.93,0.0,4,4,False,2,0,9.25806451613,2,True,4,0.65167547966,0.0,368,4,1.0,False,True
2015-09-08,17.7833333333,1,0,0,0,12.9,0.0,1,1,False,1,0,9.25806451613,2,True,1,0.40165378345,0.0,368,1,1.0,False,True
2015-09-08,17.8,9,0,0,0,26.7,0.0,5,4,False,1,0,9.25806451613,2,True,2,0.831329923885,0.0,368,5,1.0,False,True
2015-09-08,17.85,0,0,0,0,69.77,17.44,11,8,False,4,0,9.25806451613,2,True,10,2.17235538537,0.0,368,12,0.916666666667,False,False
2015-09-08,17.9833333333,7,0,0,0,-13.82,0.0,2,1,False,0,1,9.25806451613,2,True,2,-0.430298859479,0.0,368,2,1.0,False,True
2015-09-08,18.0666666667,7,0,0,0,20.6,0.0,4,4,False,1,1,9.25806451613,2,True,0,0.641400615432,0.0,362,4,1.0,False,True
2015-09-08,18.0833333333,0,0,0,0,3.8,0.0,1,1,False,1,0,9.25806451613,2,True,1,0.118316618381,0.0,362,1,1.0,False,True
2015-09-08,18.1166666667,6,0,0,0,16.84,0.0,4,4,True,3,0,9.25806451613,2,True,2,0.52588623275,0.0,362,4,1.0,False,True
