TicketDate,TicketTime,PriorVisits,GiftCardLines,OilLines,RotisserieLines,NetAmount,DiscountAmount,UniqueItems,UniqueCategories,ReturnedBags,TopItemLines,RepeatProducts,TicketMonthDecimal,WeekdayNumber,IsFrontEnd,FreshLines,RetailSpendCnt,QSRSpendCnt,TicketCount,TotalLines,ProductVariety,BizHours,WillReturn
2014-03-26,15.1666666667,8,0,0,0,58.3,0.0,13,5,False,4,0,3.8125,3,True,12,1.68011665686,0.0,324,13,1.0,True,True
2014-03-26,15.1833333333,1,0,0,0,1.75,0.0,1,1,False,1,1,3.8125,3,True,1,0.0504323181734,0.0,324,1,1.0,True,True
2014-03-26,15.2,0,0,0,0,45.8,0.0,1,1,False,0,0,3.8125,3,True,0,1.31988581277,0.0,324,1,1.0,True,False
2014-03-26,15.2833333333,4,0,0,0,28.96,0.0,4,4,False,5,3,3.8125,3,True,5,0.834582819601,0.0,324,5,0.8,True,True
2014-03-26,15.3333333333,0,0,0,0,15.39,0.0,3,2,False,1,0,3.8125,3,True,2,0.44351621525,0.0,324,3,1.0,True,True
2014-03-26,15.3833333333,46,0,0,0,19.26,0.0,2,2,False,1,0,3.8125,3,True,2,0.555043684582,0.0,324,2,1.0,True,True
2014-03-26,15.3833333333,0,0,0,0,14.41,0.0,3,2,False,0,0,3.8125,3,True,1,0.415274117073,0.0,324,3,1.0,True,False
2014-03-26,15.4,0,0,0,0,5.2,0.0,1,1,False,0,0,3.8125,3,True,0,0.149856031144,0.0,324,1,1.0,True,True
2014-03-26,15.4333333333,0,0,0,0,23.69,0.0,2,2,False,1,0,3.8125,3,True,1,0.68270949573,0.0,324,2,1.0,True,False
2014-03-26,15.4833333333,0,0,0,0,50.97,0.0,4,4,False,1,0,3.8125,3,True,4,1.46887728988,0.0,324,4,1.0,True,False
2014-03-26,15.5,0,0,0,0,106.04,0.0,7,5,False,2,0,3.8125,3,True,4,3.05591029663,0.0,324,7,1.0,True,False
2014-03-26,15.55,0,0,0,0,13.08,0.0,1,1,False,1,0,3.8125,3,True,1,0.376945555262,0.0,324,1,1.0,True,False
2014-03-26,15.6333333333,0,0,0,0,76.08,0.0,4,4,False,1,0,3.8125,3,True,4,2.1925090095,0.0,324,4,1.0,True,False
2014-03-26,15.6666666667,0,0,0,0,32.43,0.0,5,4,False,0,0,3.8125,3,True,2,0.934582901921,0.0,324,5,1.0,True,False
2014-03-26,15.6833333333,0,0,0,0,20.42,0.0,3,3,False,2,0,3.8125,3,True,2,0.588473106914,0.0,324,3,1.0,True,False
2014-03-26,15.7666666667,4,0,0,1,21.21,0.0,5,2,False,3,1,3.8125,3,True,4,0.280980058395,0.927982175283,324,5,1.0,True,True
2014-03-26,15.8333333333,0,0,0,0,28.98,0.0,3,3,False,1,0,3.8125,3,True,2,0.835159188951,0.0,324,3,1.0,True,False
2014-03-26,15.85,0,0,0,0,4.8,0.0,1,1,False,0,0,3.8125,3,True,0,0.138328644133,0.0,324,1,1.0,True,False
2014-03-26,15.9166666667,2,0,1,0,44.65,0.0,11,7,False,3,1,3.8125,3,True,7,1.28674457511,0.0,324,11,1.0,True,False
2014-03-26,15.9833333333,1,0,0,0,3.8,0.0,2,1,False,0,1,3.8125,3,True,2,0.109510176605,0.0,324,2,1.0,True,False
2014-03-26,16.0333333333,0,0,0,0,38.4,0.0,3,3,False,1,0,3.8125,3,True,0,1.10662915306,0.0,249,3,1.0,True,False
2014-03-26,16.1833333333,3,0,0,0,88.7,0.0,12,6,False,4,6,3.8125,3,True,12,2.5561980697,0.0,249,12,1.0,True,True
2014-03-26,16.2,30,0,0,0,18.03,0.0,3,3,False,1,0,3.8125,3,True,2,0.519596969523,0.0,249,3,1.0,True,True
2014-03-26,16.2166666667,1,0,0,0,6.5,0.0,1,1,False,0,0,3.8125,3,True,1,0.18732003893,0.0,249,1,1.0,True,False
2014-03-26,16.2666666667,1,0,0,0,45.98,0.0,8,4,False,3,1,3.8125,3,True,7,1.32507313692,0.0,249,9,0.888888888889,True,False
2014-03-26,16.5166666667,5,0,0,0,102.28,0.0,7,4,False,2,0,3.8125,3,True,7,2.94755285873,0.0,249,7,1.0,True,True
