TicketDate,TicketTime,PriorVisits,GiftCardLines,OilLines,RotisserieLines,NetAmount,DiscountAmount,UniqueItems,UniqueCategories,ReturnedBags,TopItemLines,RepeatProducts,TicketMonthDecimal,WeekdayNumber,IsFrontEnd,FreshLines,RetailSpendCnt,QSRSpendCnt,TicketCount,TotalLines,ProductVariety,BizHours,WillReturn
2013-12-18,22.2666666667,0,0,0,0,19.95,0.0,4,4,False,1,0,12.5625,3,True,2,0.436616846404,0.0,104,4,1.0,False,False
2013-12-18,22.4166666667,1,0,0,0,17.73,0.0,5,3,False,0,1,12.5625,3,True,5,0.388030911616,0.0,104,5,1.0,False,True
2013-12-18,22.5333333333,0,0,0,0,61.6,0.0,5,2,False,0,0,12.5625,3,True,0,1.34815026258,0.0,104,5,1.0,False,True
2013-12-18,22.5833333333,7,0,0,0,59.6,0.0,2,2,False,0,0,12.5625,3,True,0,1.30437915016,0.0,104,2,1.0,False,True
2013-12-18,16.2333333333,20,0,0,0,7.99,0.0,4,2,False,1,0,12.5625,3,True,4,0.174865594124,0.0,327,4,1.0,True,True
2013-12-18,16.2666666667,2,0,0,0,25.99,0.0,4,4,False,2,1,12.5625,3,True,2,0.568805605917,0.0,327,4,1.0,True,True
2013-12-18,16.3666666667,7,0,0,0,44.14,0.0,10,5,False,2,3,12.5625,3,True,8,0.966028451142,0.0,327,10,1.0,True,True
2013-12-18,16.4,0,0,0,0,31.0,0.0,5,2,False,0,0,12.5625,3,True,0,0.678452242533,0.0,327,5,1.0,True,False
2013-12-18,16.4666666667,0,0,0,1,60.36,0.0,16,5,False,6,0,12.5625,3,True,11,1.15183682337,0.574889496466,327,18,0.888888888889,True,False
2013-12-18,16.4833333333,0,0,0,0,31.8,0.0,1,1,False,0,0,12.5625,3,True,0,0.695960687501,0.0,327,1,1.0,True,False
2013-12-18,16.5166666667,1,0,0,0,28.4,0.0,3,1,False,0,0,12.5625,3,True,0,0.621549796385,0.0,327,6,0.5,True,True
2013-12-18,16.5833333333,0,0,0,0,61.6,0.0,2,1,False,0,0,12.5625,3,True,0,1.34815026258,0.0,327,2,1.0,True,False
2013-12-18,16.6666666667,0,0,1,0,68.92,0.0,8,4,False,0,0,12.5625,3,True,1,1.50835253404,0.0,327,8,1.0,True,False
2013-12-18,16.7166666667,2,0,0,0,67.28,0.0,7,3,False,1,1,12.5625,3,True,6,1.47246022186,0.0,327,7,1.0,True,True
2013-12-18,16.9833333333,0,0,0,0,57.51,0.0,6,4,False,3,0,12.5625,3,True,5,1.25863833768,0.0,327,7,0.857142857143,True,False
2013-12-18,17.0,0,0,0,0,40.6,0.0,2,1,False,0,0,12.5625,3,True,0,0.888553582156,0.0,291,2,1.0,False,False
2013-12-18,17.0166666667,0,0,0,0,34.8,0.0,1,1,False,0,0,12.5625,3,True,0,0.761617356133,0.0,291,1,1.0,False,False
2013-12-18,17.0333333333,6,0,0,0,7.8,0.0,1,1,False,0,0,12.5625,3,True,0,0.170707338444,0.0,291,1,1.0,False,True
2013-12-18,17.0666666667,0,0,0,0,5.8,0.0,1,1,False,0,0,12.5625,3,True,0,0.126936226022,0.0,291,1,1.0,False,True
2013-12-18,17.1166666667,0,2,0,1,49.35,0.0,8,4,False,1,0,12.5625,3,True,3,0.953115972977,0.431353050388,291,8,1.0,False,False
2013-12-18,17.1833333333,0,0,0,0,26.4,0.0,3,2,False,0,0,12.5625,3,True,0,0.577778683963,0.0,291,3,1.0,False,False
2013-12-18,17.2333333333,0,0,0,0,84.82,0.0,5,3,False,2,0,12.5625,3,True,2,1.85633287779,0.0,291,5,1.0,False,False
2013-12-18,17.3333333333,0,0,0,0,11.75,0.0,2,2,False,1,0,12.5625,3,True,1,0.257155285476,0.0,291,2,1.0,False,False
2013-12-18,17.3666666667,7,0,0,0,35.32,0.0,9,3,False,7,5,12.5625,3,True,11,0.772997845363,0.0,291,11,0.818181818182,False,True
2013-12-18,17.4,1,0,0,0,31.96,0.0,4,4,False,1,0,12.5625,3,True,2,0.699462376495,0.0,291,4,1.0,False,False
2013-12-18,17.7166666667,0,0,0,0,122.6,0.0,6,2,False,0,0,12.5625,3,True,0,2.68316919144,0.0,291,12,0.5,False,False
